ID,源实体ID,目标实体ID,关系类型,强度,描述,跨域,置信度
law_role_relation_679,detailed_8,detailed_33,制约,0.5,新生链测制约链算所监理的行为,False,0.6
law_role_relation_680,detailed_8,detailed_34,制约,0.5,新生链测制约宗匠的行为,False,0.6
law_role_relation_681,detailed_8,detailed_35,制约,0.5,新生链测制约公会头人的行为,False,0.6
law_role_relation_682,detailed_8,detailed_36,制约,0.5,新生链测制约器械师的行为,False,0.6
law_role_relation_683,detailed_8,detailed_37,制约,0.5,新生链测制约评印官的行为,False,0.6
law_role_relation_684,detailed_8,detailed_38,制约,0.5,新生链测制约学徒候选人的行为,False,0.6
law_role_relation_685,detailed_8,detailed_39,制约,0.5,新生链测制约贸易商的行为,False,0.6
law_role_relation_686,detailed_8,detailed_52,制约,0.5,新生链测制约军镇都尉的行为,False,0.6
law_role_relation_687,detailed_8,detailed_53,制约,0.5,新生链测制约断链祭司的行为,False,0.6
law_role_relation_688,detailed_8,detailed_54,制约,0.5,新生链测制约部落首领的行为,False,0.6
law_role_relation_689,detailed_8,detailed_55,制约,0.5,新生链测制约天域密探的行为,False,0.6
law_role_relation_690,detailed_8,detailed_56,制约,0.5,新生链测制约边防军官的行为,False,0.6
law_role_relation_691,detailed_8,detailed_57,制约,0.5,新生链测制约走私头目的行为,False,0.6
law_role_relation_692,detailed_8,detailed_58,制约,0.5,新生链测制约边境商人的行为,False,0.6
law_role_relation_693,detailed_8,detailed_59,制约,0.5,新生链测制约流民组织的行为,False,0.6
law_role_relation_694,detailed_9,detailed_12,制约,0.5,环约巡誓制约巡链官的行为,False,0.6
law_role_relation_695,detailed_9,detailed_13,制约,0.5,环约巡誓制约缚司的行为,False,0.6
law_role_relation_696,detailed_9,detailed_14,制约,0.5,环约巡誓制约乡祭/里正的行为,False,0.6
law_role_relation_697,detailed_9,detailed_15,制约,0.5,环约巡誓制约被降等的黑籍户的行为,False,0.6
law_role_relation_698,detailed_9,detailed_16,制约,0.5,环约巡誓制约税收官的行为,False,0.6
law_role_relation_699,detailed_9,detailed_17,制约,0.5,环约巡誓制约链籍官的行为,False,0.6
law_role_relation_700,detailed_9,detailed_18,制约,0.5,环约巡誓制约地方领主的行为,False,0.6
law_role_relation_701,detailed_9,detailed_19,制约,0.5,环约巡誓制约民兵组织的行为,False,0.6
law_role_relation_702,detailed_9,detailed_32,制约,0.5,环约巡誓制约评印院执事的行为,False,0.6
law_role_relation_703,detailed_9,detailed_33,制约,0.5,环约巡誓制约链算所监理的行为,False,0.6
law_role_relation_704,detailed_9,detailed_34,制约,0.5,环约巡誓制约宗匠的行为,False,0.6
law_role_relation_705,detailed_9,detailed_35,制约,0.5,环约巡誓制约公会头人的行为,False,0.6
law_role_relation_706,detailed_9,detailed_36,制约,0.5,环约巡誓制约器械师的行为,False,0.6
law_role_relation_707,detailed_9,detailed_37,制约,0.5,环约巡誓制约评印官的行为,False,0.6
law_role_relation_708,detailed_9,detailed_38,制约,0.5,环约巡誓制约学徒候选人的行为,False,0.6
law_role_relation_709,detailed_9,detailed_39,制约,0.5,环约巡誓制约贸易商的行为,False,0.6
law_role_relation_710,detailed_9,detailed_52,制约,0.5,环约巡誓制约军镇都尉的行为,False,0.6
law_role_relation_711,detailed_9,detailed_53,制约,0.5,环约巡誓制约断链祭司的行为,False,0.6
law_role_relation_712,detailed_9,detailed_54,制约,0.5,环约巡誓制约部落首领的行为,False,0.6
law_role_relation_713,detailed_9,detailed_55,制约,0.5,环约巡誓制约天域密探的行为,False,0.6
law_role_relation_714,detailed_9,detailed_56,制约,0.5,环约巡誓制约边防军官的行为,False,0.6
law_role_relation_715,detailed_9,detailed_57,制约,0.5,环约巡誓制约走私头目的行为,False,0.6
law_role_relation_716,detailed_9,detailed_58,制约,0.5,环约巡誓制约边境商人的行为,False,0.6
law_role_relation_717,detailed_9,detailed_59,制约,0.5,环约巡誓制约流民组织的行为,False,0.6
law_role_relation_718,detailed_10,detailed_12,制约,0.5,万器朝链制约巡链官的行为,False,0.6
law_role_relation_719,detailed_10,detailed_13,制约,0.5,万器朝链制约缚司的行为,False,0.6
law_role_relation_720,detailed_10,detailed_14,制约,0.5,万器朝链制约乡祭/里正的行为,False,0.6
law_role_relation_721,detailed_10,detailed_15,制约,0.5,万器朝链制约被降等的黑籍户的行为,False,0.6
law_role_relation_722,detailed_10,detailed_16,制约,0.5,万器朝链制约税收官的行为,False,0.6
law_role_relation_723,detailed_10,detailed_17,制约,0.5,万器朝链制约链籍官的行为,False,0.6
law_role_relation_724,detailed_10,detailed_18,制约,0.5,万器朝链制约地方领主的行为,False,0.6
law_role_relation_725,detailed_10,detailed_19,制约,0.5,万器朝链制约民兵组织的行为,False,0.6
law_role_relation_726,detailed_10,detailed_32,制约,0.5,万器朝链制约评印院执事的行为,False,0.6
law_role_relation_727,detailed_10,detailed_33,制约,0.5,万器朝链制约链算所监理的行为,False,0.6
law_role_relation_728,detailed_10,detailed_34,制约,0.5,万器朝链制约宗匠的行为,False,0.6
law_role_relation_729,detailed_10,detailed_35,制约,0.5,万器朝链制约公会头人的行为,False,0.6
law_role_relation_730,detailed_10,detailed_36,制约,0.5,万器朝链制约器械师的行为,False,0.6
law_role_relation_731,detailed_10,detailed_37,制约,0.5,万器朝链制约评印官的行为,False,0.6
law_role_relation_732,detailed_10,detailed_38,制约,0.5,万器朝链制约学徒候选人的行为,False,0.6
law_role_relation_733,detailed_10,detailed_39,制约,0.5,万器朝链制约贸易商的行为,False,0.6
law_role_relation_734,detailed_10,detailed_52,制约,0.5,万器朝链制约军镇都尉的行为,False,0.6
law_role_relation_735,detailed_10,detailed_53,制约,0.5,万器朝链制约断链祭司的行为,False,0.6
law_role_relation_736,detailed_10,detailed_54,制约,0.5,万器朝链制约部落首领的行为,False,0.6
law_role_relation_737,detailed_10,detailed_55,制约,0.5,万器朝链制约天域密探的行为,False,0.6
law_role_relation_738,detailed_10,detailed_56,制约,0.5,万器朝链制约边防军官的行为,False,0.6
law_role_relation_739,detailed_10,detailed_57,制约,0.5,万器朝链制约走私头目的行为,False,0.6
law_role_relation_740,detailed_10,detailed_58,制约,0.5,万器朝链制约边境商人的行为,False,0.6
law_role_relation_741,detailed_10,detailed_59,制约,0.5,万器朝链制约流民组织的行为,False,0.6
law_role_relation_742,detailed_11,detailed_12,制约,0.5,评印院年审制约巡链官的行为,False,0.6
law_role_relation_743,detailed_11,detailed_13,制约,0.5,评印院年审制约缚司的行为,False,0.6
law_role_relation_744,detailed_11,detailed_14,制约,0.5,评印院年审制约乡祭/里正的行为,False,0.6
law_role_relation_745,detailed_11,detailed_15,制约,0.5,评印院年审制约被降等的黑籍户的行为,False,0.6
law_role_relation_746,detailed_11,detailed_16,制约,0.5,评印院年审制约税收官的行为,False,0.6
law_role_relation_747,detailed_11,detailed_17,制约,0.5,评印院年审制约链籍官的行为,False,0.6
law_role_relation_748,detailed_11,detailed_18,制约,0.5,评印院年审制约地方领主的行为,False,0.6
law_role_relation_749,detailed_11,detailed_19,制约,0.5,评印院年审制约民兵组织的行为,False,0.6
law_role_relation_750,detailed_11,detailed_32,制约,0.5,评印院年审制约评印院执事的行为,False,0.6
law_role_relation_751,detailed_11,detailed_33,制约,0.5,评印院年审制约链算所监理的行为,False,0.6
law_role_relation_752,detailed_11,detailed_34,制约,0.5,评印院年审制约宗匠的行为,False,0.6
law_role_relation_753,detailed_11,detailed_35,制约,0.5,评印院年审制约公会头人的行为,False,0.6
law_role_relation_754,detailed_11,detailed_36,制约,0.5,评印院年审制约器械师的行为,False,0.6
law_role_relation_755,detailed_11,detailed_37,制约,0.5,评印院年审制约评印官的行为,False,0.6
law_role_relation_756,detailed_11,detailed_38,制约,0.5,评印院年审制约学徒候选人的行为,False,0.6
law_role_relation_757,detailed_11,detailed_39,制约,0.5,评印院年审制约贸易商的行为,False,0.6
law_role_relation_758,detailed_11,detailed_52,制约,0.5,评印院年审制约军镇都尉的行为,False,0.6
law_role_relation_759,detailed_11,detailed_53,制约,0.5,评印院年审制约断链祭司的行为,False,0.6
law_role_relation_760,detailed_11,detailed_54,制约,0.5,评印院年审制约部落首领的行为,False,0.6
law_role_relation_761,detailed_11,detailed_55,制约,0.5,评印院年审制约天域密探的行为,False,0.6
law_role_relation_762,detailed_11,detailed_56,制约,0.5,评印院年审制约边防军官的行为,False,0.6
law_role_relation_763,detailed_11,detailed_57,制约,0.5,评印院年审制约走私头目的行为,False,0.6
law_role_relation_764,detailed_11,detailed_58,制约,0.5,评印院年审制约边境商人的行为,False,0.6
law_role_relation_765,detailed_11,detailed_59,制约,0.5,评印院年审制约流民组织的行为,False,0.6
law_role_relation_766,detailed_26,detailed_12,制约,0.5,《环印律》制约巡链官的行为,False,0.6
law_role_relation_767,detailed_26,detailed_13,制约,0.5,《环印律》制约缚司的行为,False,0.6
law_role_relation_768,detailed_26,detailed_14,制约,0.5,《环印律》制约乡祭/里正的行为,False,0.6
law_role_relation_769,detailed_26,detailed_15,制约,0.5,《环印律》制约被降等的黑籍户的行为,False,0.6
law_role_relation_770,detailed_26,detailed_16,制约,0.5,《环印律》制约税收官的行为,False,0.6
law_role_relation_771,detailed_26,detailed_17,制约,0.5,《环印律》制约链籍官的行为,False,0.6
law_role_relation_772,detailed_26,detailed_18,制约,0.5,《环印律》制约地方领主的行为,False,0.6
law_role_relation_773,detailed_26,detailed_19,制约,0.5,《环印律》制约民兵组织的行为,False,0.6
law_role_relation_774,detailed_26,detailed_32,制约,0.5,《环印律》制约评印院执事的行为,False,0.6
law_role_relation_775,detailed_26,detailed_33,制约,0.5,《环印律》制约链算所监理的行为,False,0.6
law_role_relation_776,detailed_26,detailed_34,制约,0.5,《环印律》制约宗匠的行为,False,0.6
law_role_relation_777,detailed_26,detailed_35,制约,0.5,《环印律》制约公会头人的行为,False,0.6
law_role_relation_778,detailed_26,detailed_36,制约,0.5,《环印律》制约器械师的行为,False,0.6
law_role_relation_779,detailed_26,detailed_37,制约,0.5,《环印律》制约评印官的行为,False,0.6
law_role_relation_780,detailed_26,detailed_38,制约,0.5,《环印律》制约学徒候选人的行为,False,0.6
law_role_relation_781,detailed_26,detailed_39,制约,0.5,《环印律》制约贸易商的行为,False,0.6
law_role_relation_782,detailed_26,detailed_52,制约,0.5,《环印律》制约军镇都尉的行为,False,0.6
law_role_relation_783,detailed_26,detailed_53,制约,0.5,《环印律》制约断链祭司的行为,False,0.6
law_role_relation_784,detailed_26,detailed_54,制约,0.5,《环印律》制约部落首领的行为,False,0.6
law_role_relation_785,detailed_26,detailed_55,制约,0.5,《环印律》制约天域密探的行为,False,0.6
law_role_relation_786,detailed_26,detailed_56,制约,0.5,《环印律》制约边防军官的行为,False,0.6
law_role_relation_787,detailed_26,detailed_57,制约,0.5,《环印律》制约走私头目的行为,False,0.6
law_role_relation_788,detailed_26,detailed_58,制约,0.5,《环印律》制约边境商人的行为,False,0.6
law_role_relation_789,detailed_26,detailed_59,制约,0.5,《环印律》制约流民组织的行为,False,0.6
law_role_relation_790,detailed_27,detailed_12,制约,0.5,《工程链契》制约巡链官的行为,False,0.6
law_role_relation_791,detailed_27,detailed_13,制约,0.5,《工程链契》制约缚司的行为,False,0.6
law_role_relation_792,detailed_27,detailed_14,制约,0.5,《工程链契》制约乡祭/里正的行为,False,0.6
law_role_relation_793,detailed_27,detailed_15,制约,0.5,《工程链契》制约被降等的黑籍户的行为,False,0.6
law_role_relation_794,detailed_27,detailed_16,制约,0.5,《工程链契》制约税收官的行为,False,0.6
law_role_relation_795,detailed_27,detailed_17,制约,0.5,《工程链契》制约链籍官的行为,False,0.6
law_role_relation_796,detailed_27,detailed_18,制约,0.5,《工程链契》制约地方领主的行为,False,0.6
law_role_relation_797,detailed_27,detailed_19,制约,0.5,《工程链契》制约民兵组织的行为,False,0.6
law_role_relation_798,detailed_27,detailed_32,制约,0.5,《工程链契》制约评印院执事的行为,False,0.6
law_role_relation_799,detailed_27,detailed_33,制约,0.5,《工程链契》制约链算所监理的行为,False,0.6
law_role_relation_800,detailed_27,detailed_34,制约,0.5,《工程链契》制约宗匠的行为,False,0.6
law_role_relation_801,detailed_27,detailed_35,制约,0.5,《工程链契》制约公会头人的行为,False,0.6
law_role_relation_802,detailed_27,detailed_36,制约,0.5,《工程链契》制约器械师的行为,False,0.6
law_role_relation_803,detailed_27,detailed_37,制约,0.5,《工程链契》制约评印官的行为,False,0.6
law_role_relation_804,detailed_27,detailed_38,制约,0.5,《工程链契》制约学徒候选人的行为,False,0.6
law_role_relation_805,detailed_27,detailed_39,制约,0.5,《工程链契》制约贸易商的行为,False,0.6
law_role_relation_806,detailed_27,detailed_52,制约,0.5,《工程链契》制约军镇都尉的行为,False,0.6
law_role_relation_807,detailed_27,detailed_53,制约,0.5,《工程链契》制约断链祭司的行为,False,0.6
law_role_relation_808,detailed_27,detailed_54,制约,0.5,《工程链契》制约部落首领的行为,False,0.6
law_role_relation_809,detailed_27,detailed_55,制约,0.5,《工程链契》制约天域密探的行为,False,0.6
law_role_relation_810,detailed_27,detailed_56,制约,0.5,《工程链契》制约边防军官的行为,False,0.6
law_role_relation_811,detailed_27,detailed_57,制约,0.5,《工程链契》制约走私头目的行为,False,0.6
law_role_relation_812,detailed_27,detailed_58,制约,0.5,《工程链契》制约边境商人的行为,False,0.6
law_role_relation_813,detailed_27,detailed_59,制约,0.5,《工程链契》制约流民组织的行为,False,0.6
law_role_relation_814,detailed_28,detailed_12,制约,0.5,师承刻环礼制约巡链官的行为,False,0.6
law_role_relation_815,detailed_28,detailed_13,制约,0.5,师承刻环礼制约缚司的行为,False,0.6
law_role_relation_816,detailed_28,detailed_14,制约,0.5,师承刻环礼制约乡祭/里正的行为,False,0.6
law_role_relation_817,detailed_28,detailed_15,制约,0.5,师承刻环礼制约被降等的黑籍户的行为,False,0.6
law_role_relation_818,detailed_28,detailed_16,制约,0.5,师承刻环礼制约税收官的行为,False,0.6
